File number, Database, Animal ID, Site, Mouse strain, Genotype, Gender, Age (months), Schedule name, Schedule run date,Day, Max number of trials, Max schedule time
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_116.xml, LON5C5FAD3MM, lw30f059, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/16/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_124.xml, LON5C5FAD3MM, lw30f059, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/17/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_132.xml, LON5C5FAD3MM, lw30f059, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/21/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_140.xml, LON5C5FAD3MM, lw30f059, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/22/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_148.xml, LON5C5FAD3MM, lw30f059, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/23/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 1 v2_4.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4,5CSRTT_Habituation_1_,3/25/2014,1,0,600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse Habituation 1 v2_12.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4,5CSRTT_Habituation_1_,3/26/2014,1,0,600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_20.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,3/27/2014,1,0,1200
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_28.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,3/28/2014,1,0,1200
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_37.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,4/1/2014,1,0,2400
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse Initial Touch Training v3_45.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Initial_Touch_Training_v3,4/2/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse  5-choice Mouse Must Touch Training v2Training v2_53.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Must_Touch_Training_v2,4/3/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse Must Initiate Training v1_61.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Must_Initiate_training,4/4/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_69.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/7/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_77.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/8/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_85.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/9/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_93.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/10/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_101.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/14/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_109.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/15/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_117.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/16/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_125.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/17/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_133.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/21/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_141.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/22/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_149.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/23/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_157.xml, LON5C5FAD3MM, lw30f060, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/24/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse Habituation 1 v2_1.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4,5CSRTT_Habituation_1_,3/25/2014,1,0,600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 1 v2_13.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4,5CSRTT_Habituation_1_,3/26/2014,1,0,600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_21.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,3/27/2014,1,0,1200
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_29.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,3/28/2014,1,0,1200
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_37.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,4/1/2014,1,0,2400
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Initial Touch Training v3_45.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Initial_Touch_Training_v3,4/2/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse  5-choice Mouse Must Touch Training v2Training v2_53.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Must_Touch_Training_v2,4/3/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Must Initiate Training v1_61.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Must_Initiate_training,4/4/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_69.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/7/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_77.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/8/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_85.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/9/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_93.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/10/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_101.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/14/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_109.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/15/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_121.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/16/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_129.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/17/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_137.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/21/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_145.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/22/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_153.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/23/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_161.xml, LON5C5FAD3MM, lw33f065, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/24/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse Habituation 1 v2_2.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4,5CSRTT_Habituation_1_,3/25/2014,1,0,600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 1 v2_14.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4,5CSRTT_Habituation_1_,3/26/2014,1,0,600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_22.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,3/27/2014,1,0,1200
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_30.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,3/28/2014,1,0,1200
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_38.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,4/1/2014,1,0,2400
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Initial Touch Training v3_46.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4, 5CSRTT_Initial_Touch_Training_v3,4/2/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse  5-choice Mouse Must Touch Training v2Training v2_54.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4, 5CSRTT_Must_Touch_Training_v2,4/3/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Must Initiate Training v1_62.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4, 5CSRTT_Must_Initiate_training,4/4/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_70.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/7/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_78.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/8/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_86.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/9/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_94.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/10/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_102.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/14/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_110.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/15/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_122.xml, LON5C5FAD3MM, lw33f066, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/16/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse Habituation 1 v2_3.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4,5CSRTT_Habituation_1_,3/25/2014,1,0,600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 1 v2_15.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4,5CSRTT_Habituation_1_,3/26/2014,1,0,600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_23.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,3/27/2014,1,0,1200
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_31.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,3/28/2014,1,0,1200
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_39.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,4/1/2014,1,0,2400
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Initial Touch Training v3_47.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Initial_Touch_Training_v3,4/2/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse  5-choice Mouse Must Touch Training v2Training v2_55.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Must_Touch_Training_v2,4/3/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Must Initiate Training v1_63.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Must_Initiate_training,4/4/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_71.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/7/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_79.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/8/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_87.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/9/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_95.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/10/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_103.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/14/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_111.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/15/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_123.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/16/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_131.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/17/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_139.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/21/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_147.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/22/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_155.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/23/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-Choice Mouse Punish Incorrect Training v3_163.xml, LON5C5FAD3MM, lw34f067, UWO,5xFAD, w, M,4, 5CSRTT_Punish_Incorrect_Training_v3,4/24/2014,1,30,3600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabC/LON5C5FAD3MM_cabC/MOUSEBOX-C_LON5C5FAD3MM_5-choice Mouse Habituation 1 v2_4.xml, LON5C5FAD3MM, lw34f068, UWO,5xFAD, w, M,4,5CSRTT_Habituation_1_,3/25/2014,1,0,600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 1 v2_16.xml, LON5C5FAD3MM, lw34f068, UWO,5xFAD, w, M,4,5CSRTT_Habituation_1_,3/26/2014,1,0,600
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_24.xml, LON5C5FAD3MM, lw34f068, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,3/27/2014,1,0,1200
/backup/abeddata/LondonData/XML files 5 choice/LON5C_cabB/LON5C5FAD3MM_cabB/MOUSEBOX-B_LON5C5FAD3MM_5-choice Mouse Habituation 2 v2_32.xml, LON5C5FAD3MM, lw34f068, UWO,5xFAD, w, M,4,5CSRTT_Habituation_2_,3/28/2014,1,0,1200
